9.0165E+01    2.1085E+00    -1.5891E+01   
8.7741E+01    1.1794E+00    -1.6205E+01   
8.5310E+01    2.1968E-01    -1.6100E+01   
8.2936E+01    -7.4569E-01   -1.5578E+01   
8.0681E+01    -1.6917E+00   -1.4653E+01   
7.8602E+01    -2.5940E+00   -1.3348E+01   
7.6753E+01    -3.4290E+00   -1.1697E+01   
7.5183E+01    -4.1753E+00   -9.7431E+00   
7.3932E+01    -4.8134E+00   -7.5371E+00   
7.3032E+01    -5.3268E+00   -5.1359E+00   
7.2507E+01    -5.7023E+00   -2.6016E+00   
7.1207E+01    -6.3862E+00   0.0000E+00    
7.1448E+01    -6.4660E+00   2.6032E+00    
7.2048E+01    -6.4013E+00   5.1482E+00    
7.2993E+01    -6.1937E+00   7.5783E+00    
7.4262E+01    -5.8476E+00   9.8390E+00    
7.5827E+01    -5.3710E+00   1.1880E+01    
7.7652E+01    -4.7743E+00   1.3656E+01    
7.9698E+01    -4.0711E+00   1.5126E+01    
8.1917E+01    -3.2768E+00   1.6259E+01    
8.4262E+01    -2.4094E+00   1.7028E+01    
8.6679E+01    -1.4882E+00   1.7417E+01    
8.9114E+01    -5.3366E-01   1.7417E+01    
9.1513E+01    4.3275E-01    1.7028E+01    
9.3822E+01    1.3895E+00    1.6259E+01    
9.5991E+01    2.3152E+00    1.5126E+01    
9.7969E+01    3.1892E+00    1.3656E+01    
9.9714E+01    3.9919E+00    1.1880E+01    
1.0119E+02    4.7055E+00    9.8390E+00    
1.0235E+02    5.3140E+00    7.5783E+00    
1.0319E+02    5.8037E+00    5.1482E+00    
1.0367E+02    6.1638E+00    2.6032E+00    
1.0379E+02    6.3862E+00    -7.1647E-09   
1.0355E+02    6.4660E+00    -2.6032E+00   
1.0295E+02    6.4013E+00    -5.1482E+00   
1.0201E+02    6.1937E+00    -7.5783E+00   
1.0074E+02    5.8476E+00    -9.8390E+00   
9.9173E+01    5.3710E+00    -1.1880E+01   
9.7348E+01    4.7743E+00    -1.3656E+01   
9.5302E+01    4.0711E+00    -1.5126E+01   
9.3083E+01    3.2768E+00    -1.6259E+01   
9.0738E+01    2.4094E+00    -1.7028E+01   
8.8321E+01    1.4882E+00    -1.7417E+01   
8.5886E+01    5.3366E-01    -1.7417E+01   
8.3487E+01    -4.3275E-01   -1.7028E+01   
8.1178E+01    -1.3895E+00   -1.6259E+01   
7.9009E+01    -2.3152E+00   -1.5126E+01   
7.7031E+01    -3.1892E+00   -1.3656E+01   
7.5286E+01    -3.9919E+00   -1.1880E+01   
7.3814E+01    -4.7055E+00   -9.8390E+00   
7.2648E+01    -5.3140E+00   -7.5783E+00   
7.1814E+01    -5.8037E+00   -5.1482E+00   
7.1330E+01    -6.1638E+00   -2.6032E+00   
-9.2155E+01   -1.8246E+00   0.0000E+00    
-9.0647E+01   -3.8360E+00   -6.1618E-01   
-8.8296E+01   -4.8195E+00   -1.0673E+00   
-8.5732E+01   -4.5116E+00   -1.2324E+00   
-8.3641E+01   -2.9948E+00   -1.0673E+00   
-8.2584E+01   -6.7560E-01   -6.1618E-01   
-8.2845E+01   1.8246E+00    5.0552E-10    
-8.4353E+01   3.8360E+00    6.1618E-01    
-8.6704E+01   4.8195E+00    1.0673E+00    
-8.9268E+01   4.5116E+00    1.2324E+00    
-9.1359E+01   2.9948E+00    1.0673E+00    
-9.2416E+01   6.7560E-01    6.1618E-01    
-9.3319E+01   -2.2808E+00   0.0000E+00    
-9.1917E+01   -4.3774E+00   -6.2655E-01   
-8.9751E+01   -5.7171E+00   -1.1448E+00   
-8.7196E+01   -6.0683E+00   -1.4650E+00   
-8.4693E+01   -5.3702E+00   -1.5320E+00   
-8.2676E+01   -3.7435E+00   -1.3341E+00   
-8.1493E+01   -1.4696E+00   -9.0545E-01   
-8.1349E+01   1.0585E+00    -3.2028E-01   
-8.2268E+01   3.4035E+00    3.2028E-01    
-8.4092E+01   5.1600E+00    9.0545E-01    
-8.6505E+01   6.0243E+00    1.3341E+00    
-8.9090E+01   5.8470E+00    1.5320E+00    
-9.1400E+01   4.6586E+00    1.4650E+00    
-9.3036E+01   2.6648E+00    1.1448E+00    
-9.3715E+01   2.1016E-01    6.2655E-01    
-9.4483E+01   -2.7370E+00   0.0000E+00    
-9.3154E+01   -4.8865E+00   -6.3224E-01   
-9.1144E+01   -6.4466E+00   -1.1882E+00   
-8.8694E+01   -7.2292E+00   -1.6009E+00   
-8.6100E+01   -7.1398E+00   -1.8204E+00   
-8.3675E+01   -6.1893E+00   -1.8204E+00   
-8.1711E+01   -4.4922E+00   -1.6009E+00   
-8.0446E+01   -2.2533E+00   -1.1882E+00   
-8.0031E+01   2.5733E-01    -6.3224E-01   
-8.0517E+01   2.7370E+00    7.5828E-10    
-8.1846E+01   4.8865E+00    6.3224E-01    
-8.3856E+01   6.4466E+00    1.1882E+00    
-8.6306E+01   7.2292E+00    1.6009E+00    
-8.8900E+01   7.1398E+00    1.8204E+00    
-9.1325E+01   6.1893E+00    1.8204E+00    
-9.3289E+01   4.4922E+00    1.6009E+00    
-9.4554E+01   2.2533E+00    1.1882E+00    
-9.4969E+01   -2.5733E-01   6.3224E-01    
-9.5647E+01   -3.1931E+00   0.0000E+00    
-9.4372E+01   -5.3784E+00   -6.3568E-01   
-9.2488E+01   -7.0858E+00   -1.2149E+00   
-9.0160E+01   -8.1636E+00   -1.6861E+00   
-8.7596E+01   -8.5161E+00   -2.0075E+00   
-8.5023E+01   -8.1118E+00   -2.1506E+00   
-8.2670E+01   -6.9868E+00   -2.1026E+00   
-8.0747E+01   -5.2409E+00   -1.8677E+00   
-7.9423E+01   -3.0294E+00   -1.4669E+00   
-7.8817E+01   -5.4871E-01   -9.3572E-01   
-7.8983E+01   1.9807E+00    -3.2143E-01   
-7.9906E+01   4.3342E+00    3.2143E-01    
-8.1503E+01   6.3025E+00    9.3572E-01    
-8.3633E+01   7.7109E+00    1.4669E+00    
-8.6107E+01   8.4340E+00    1.8677E+00    
-8.8704E+01   8.4078E+00    2.1026E+00    
-9.1195E+01   7.6345E+00    2.1506E+00    
-9.3357E+01   6.1829E+00    2.0075E+00    
-9.4999E+01   4.1819E+00    1.6861E+00    
-9.5974E+01   1.8093E+00    1.2149E+00    
-9.6197E+01   -7.2410E-01   6.3568E-01    
-9.6810E+01   -3.6493E+00   0.0000E+00    
-9.5578E+01   -5.8603E+00   -6.3791E-01   
-9.3795E+01   -7.6719E+00   -1.2324E+00   
-9.1583E+01   -8.9608E+00   -1.7428E+00   
-8.9092E+01   -9.6389E+00   -2.1345E+00   
-8.6494E+01   -9.6602E+00   -2.3807E+00   
-8.3963E+01   -9.0231E+00   -2.4647E+00   
-8.1674E+01   -7.7712E+00   -2.3807E+00   
-7.9782E+01   -5.9896E+00   -2.1345E+00   
-7.8416E+01   -3.7999E+00   -1.7428E+00   
-7.7669E+01   -1.3512E+00   -1.2324E+00   
-7.7592E+01   1.1896E+00    -6.3791E-01   
-7.8190E+01   3.6493E+00    1.0110E-09    
-7.9422E+01   5.8603E+00    6.3791E-01    
-8.1205E+01   7.6719E+00    1.2324E+00    
-8.3417E+01   8.9608E+00    1.7428E+00    
-8.5908E+01   9.6389E+00    2.1345E+00    
-8.8506E+01   9.6602E+00    2.3807E+00    
-9.1037E+01   9.0231E+00    2.4647E+00    
-9.3326E+01   7.7712E+00    2.3807E+00    
-9.5218E+01   5.9896E+00    2.1345E+00    
-9.6584E+01   3.7999E+00    1.7428E+00    
-9.7331E+01   1.3512E+00    1.2324E+00    
-9.7408E+01   -1.1896E+00   6.3791E-01    
-9.7974E+01   -4.1054E+00   0.0000E+00    
-9.6774E+01   -6.3358E+00   -6.3945E-01   
-9.5074E+01   -8.2245E+00   -1.2444E+00   
-9.2966E+01   -9.6699E+00   -1.7823E+00   
-9.0563E+01   -1.0594E+01   -2.2241E+00   
-8.7995E+01   -1.0947E+01   -2.5460E+00   
-8.5400E+01   -1.0710E+01   -2.7307E+00   
-8.2919E+01   -9.8951E+00   -2.7681E+00   
-8.0684E+01   -8.5471E+00   -2.6563E+00   
-7.8817E+01   -6.7383E+00   -2.4013E+00   
-7.7418E+01   -4.5663E+00   -2.0169E+00   
-7.6563E+01   -2.1480E+00   -1.5237E+00   
-7.6297E+01   3.8600E-01    -9.4835E-01   
-7.6635E+01   2.8992E+00    -3.2190E-01   
-7.7559E+01   5.2561E+00    3.2190E-01    
-7.9018E+01   7.3297E+00    9.4835E-01    
-8.0935E+01   9.0081E+00    1.5237E+00    
-8.3206E+01   1.0201E+01    2.0169E+00    
-8.5709E+01   1.0844E+01    2.4013E+00    
-8.8308E+01   1.0902E+01    2.6563E+00    
-9.0863E+01   1.0373E+01    2.7681E+00    
-9.3237E+01   9.2839E+00    2.7307E+00    
-9.5302E+01   7.6948E+00    2.5460E+00    
-9.6946E+01   5.6908E+00    2.2241E+00    
-9.8081E+01   3.3800E+00    1.7823E+00    
-9.8646E+01   8.8701E-01    1.2444E+00    
-9.8609E+01   -1.6538E+00   6.3945E-01    
-9.9138E+01   -4.5616E+00   0.0000E+00    
-9.7964E+01   -6.8069E+00   -6.4055E-01   
-9.6334E+01   -8.7548E+00   -1.2531E+00   
-9.4317E+01   -1.0320E+01   -1.8109E+00   
-9.2002E+01   -1.1434E+01   -2.2895E+00   
-8.9490E+01   -1.2049E+01   -2.6681E+00   
-8.6892E+01   -1.2137E+01   -2.9301E+00   
-8.4320E+01   -1.1694E+01   -3.0640E+00   
-8.1887E+01   -1.0740E+01   -3.0640E+00   
-7.9699E+01   -9.3173E+00   -2.9301E+00   
-7.7852E+01   -7.4870E+00   -2.6681E+00   
-7.6427E+01   -5.3296E+00   -2.2895E+00   
-7.5486E+01   -2.9392E+00   -1.8109E+00   
-7.5070E+01   -4.2032E-01   -1.2531E+00   
-7.5197E+01   2.1169E+00    -6.4055E-01   
-7.5862E+01   4.5616E+00    1.2638E-09    
-7.7036E+01   6.8069E+00    6.4055E-01    
-7.8666E+01   8.7548E+00    1.2531E+00    
-8.0683E+01   1.0320E+01    1.8109E+00    
-8.2998E+01   1.1434E+01    2.2895E+00    
-8.5510E+01   1.2049E+01    2.6681E+00    
-8.8108E+01   1.2137E+01    2.9301E+00    
-9.0680E+01   1.1694E+01    3.0640E+00    
-9.3113E+01   1.0740E+01    3.0640E+00    
-9.5301E+01   9.3173E+00    2.9301E+00    
-9.7148E+01   7.4870E+00    2.6681E+00    
-9.8573E+01   5.3296E+00    2.2895E+00    
-9.9514E+01   2.9392E+00    1.8109E+00    
-9.9930E+01   4.2032E-01    1.2531E+00    
-9.9803E+01   -2.1169E+00   6.4055E-01    
-1.0030E+02   -5.0178E+00   0.0000E+00    
-9.9150E+01   -7.2751E+00   -6.4137E-01   
-9.7577E+01   -9.2695E+00   -1.2596E+00   
-9.5640E+01   -1.0929E+01   -1.8322E+00   
-9.3409E+01   -1.2193E+01   -2.3387E+00   
-9.0964E+01   -1.3017E+01   -2.7606E+00   
-8.8395E+01   -1.3370E+01   -3.0827E+00   
-8.5792E+01   -1.3240E+01   -3.2934E+00   
-8.3252E+01   -1.2632E+01   -3.3851E+00   
-8.0865E+01   -1.1566E+01   -3.3545E+00   
-7.8717E+01   -1.0083E+01   -3.2026E+00   
-7.6888E+01   -8.2357E+00   -2.9349E+00   
-7.5441E+01   -6.0905E+00   -2.5612E+00   
-7.4431E+01   -3.7251E+00   -2.0949E+00   
-7.3893E+01   -1.2252E+00   -1.5529E+00   
-7.3847E+01   1.3191E+00    -9.5479E-01   
-7.4294E+01   3.8157E+00    -3.2214E-01   
-7.5218E+01   6.1744E+00    3.2214E-01    
-7.6587E+01   8.3099E+00    9.5479E-01    
-7.8350E+01   1.0145E+01    1.5529E+00    
-8.0443E+01   1.1614E+01    2.0949E+00    
-8.2792E+01   1.2662E+01    2.5612E+00    
-8.5311E+01   1.3253E+01    2.9349E+00    
-8.7908E+01   1.3366E+01    3.2026E+00    
-9.0492E+01   1.2995E+01    3.3545E+00    
-9.2967E+01   1.2154E+01    3.3851E+00    
-9.5244E+01   1.0874E+01    3.2934E+00    
-9.7242E+01   9.2012E+00    3.0827E+00    
-9.8887E+01   7.1957E+00    2.7606E+00    
-1.0012E+02   4.9302E+00    2.3387E+00    
-1.0090E+02   2.4864E+00    1.8322E+00    
-1.0119E+02   -4.7188E-02   1.2596E+00    
-1.0099E+02   -2.5791E+00   6.4137E-01    
-1.0147E+02   -5.4739E+00   0.0000E+00    
-1.0033E+02   -7.7410E+00   -6.4199E-01   
-9.8809E+01   -9.7729E+00   -1.2645E+00   
-9.6942E+01   -1.1508E+01   -1.8485E+00   
-9.4788E+01   -1.2893E+01   -2.3764E+00   
-9.2413E+01   -1.3887E+01   -2.8321E+00   
-8.9888E+01   -1.4458E+01   -3.2018E+00   
-8.7291E+01   -1.4591E+01   -3.4741E+00   
-8.4701E+01   -1.4280E+01   -3.6409E+00   
-8.2195E+01   -1.3535E+01   -3.6971E+00   
-7.9850E+01   -1.2379E+01   -3.6409E+00   
-7.7738E+01   -1.0846E+01   -3.4741E+00   
-7.5923E+01   -8.9844E+00   -3.2018E+00   
-7.4459E+01   -6.8496E+00   -2.8321E+00   
-7.3392E+01   -4.5067E+00   -2.3764E+00   
-7.2753E+01   -2.0268E+00   -1.8485E+00   
-7.2562E+01   5.1467E-01    -1.2645E+00   
-7.2825E+01   3.0405E+00    -6.4199E-01   
-7.3534E+01   5.4739E+00    1.5166E-09    
-7.4668E+01   7.7410E+00    6.4199E-01    
-7.6191E+01   9.7729E+00    1.2645E+00    
-7.8058E+01   1.1508E+01    1.8485E+00    
-8.0212E+01   1.2893E+01    2.3764E+00    
-8.2587E+01   1.3887E+01    2.8321E+00    
-8.5112E+01   1.4458E+01    3.2018E+00    
-8.7709E+01   1.4591E+01    3.4741E+00    
-9.0299E+01   1.4280E+01    3.6409E+00    
-9.2805E+01   1.3535E+01    3.6971E+00    
-9.5150E+01   1.2379E+01    3.6409E+00    
-9.7262E+01   1.0846E+01    3.4741E+00    
-9.9077E+01   8.9844E+00    3.2018E+00    
-1.0054E+02   6.8496E+00    2.8321E+00    
-1.0161E+02   4.5067E+00    2.3764E+00    
-1.0225E+02   2.0268E+00    1.8485E+00    
-1.0244E+02   -5.1467E-01   1.2645E+00    
-1.0217E+02   -3.0405E+00   6.4199E-01    
-1.0263E+02   -5.9301E+00   0.0000E+00    
-1.0151E+02   -8.2053E+00   -6.4247E-01   
-1.0003E+02   -1.0268E+01   -1.2683E+00   
-9.8226E+01   -1.2065E+01   -1.8613E+00   
-9.6142E+01   -1.3549E+01   -2.4061E+00   
-9.3836E+01   -1.4683E+01   -2.8885E+00   
-9.1365E+01   -1.5436E+01   -3.2962E+00   
-8.8794E+01   -1.5789E+01   -3.6185E+00   
-8.6189E+01   -1.5734E+01   -3.8470E+00   
-8.3618E+01   -1.5270E+01   -3.9760E+00   
-8.1148E+01   -1.4412E+01   -4.0019E+00   
-7.8843E+01   -1.3180E+01   -3.9242E+00   
-7.6761E+01   -1.1607E+01   -3.7449E+00   
-7.4958E+01   -9.7331E+00   -3.4686E+00   
-7.3480E+01   -7.6073E+00   -3.1024E+00   
-7.2364E+01   -5.2844E+00   -2.6559E+00   
